work_id,line_number,original_title
56632,7050,The Art of George R.R. Martin's A Song of Ice and Fire
22895,7051,The Silent Gondoliers
1311039,7052,The Wish
809325,7053,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time
824544,7054,Magic or Not?
452393,7055,Seven-Day Magic
62283,7056,The Colour of Magic & The Light Fantastic
46552,7057,Mapping the World of Harry Potter: An Unauthorized Exploration of the Bestselling Fantasy Series of All Time
1019569,7058,The Time Garden
752222,7059,Knight's Castle
824543,7060,Magic by the Lake
1441544,7061,Half Magic
14734231,7062,
27116012,7063,
23755788,7064,
8124303,7065,Blood Feud
9071350,7066,Kisses from Hell
18153729,7067,Night Marchers
16004137,7068,
23561736,7069,
18631380,7070,"Sophie's Secret (Whispers, Book 1)"
24652635,7071,
16720161,7072,Enchantment
14295668,7073,
22082841,7074,
24082680,7075,Mindsiege
40296390,7076,
16923575,7077,Imperium: A Caulborn Novel
47989074,7078,
47790561,7079,
47469258,7080,
28133280,7081,
21488493,7082,
13570769,7083,Immortal
16237035,7084,Into the Black (Odyssey One #1)
1498772,7085,Warrior Spirit
165834,7086,God of Thunder
2378259,7087,The Lost Scrolls
2563630,7088,Forbidden City
43722999,7089,A Shattered Empire
102706,7090,The Chosen
26475406,7091,Blood of Innocents
2563629,7092,The Spider Stone
2389321,7093,Solomon's Jar
102738,7094,Destiny
18442466,7095,False Covenant
16204047,7096,Thief's Covenant
25893307,7097,
21533143,7098,
19106933,7099,
19071266,7100,
43034146,7101,
45491135,7102,
40935368,7103,Finder
1877799,7104,Miecz przeznaczenia
45068724,7105,College Arcane
26584435,7106,Forced Ascent
25146237,7107,
21772069,7108,
15399924,7109,
13700490,7110,
13595186,7111,
40206476,7112,Instinct
22937338,7113,Illusion
19060160,7114,Inferno
21846255,7115,The Mongoliad: Book Three (The Foreworld Saga)
19285506,7116,The Mongoliad: Book Two
18004624,7117,The Mongoliad: Book One
16909239,7118,The Gate Thief
1398332,7119,Brilliance of the Moon
2376430,7120,Heaven's Net Is Wide
44805656,7121,1Q84 Book 3 [Ichi-kyu-hachi-yon]
24954116,7122,Moonlight
17456222,7123,Hunted
54881779,7124,Blackwing
52534858,7125,Silver's Silence
52808787,7126,
49605901,7127,The Monstrous Child
45658143,7128,
44856479,7129,
41684971,7130,The Edge of Everything
64346,7131,The Master of Rampling Gate: A Graphic Tale of Unspeakable Horror by the Author of the Vampire
1278731,7132,The Rats in the Walls
26213512,7133,The Shadow Over Innsmouth
45049850,7134,Forevermore
41817572,7135,
135197,7136,The Haunting of Alaizabel Cray
17393303,7137,The Nightmare Affair
19105998,7138,Nameless
21388912,7139,The Demonologist
26485357,7140,
2113600,7141,Odd and the Frost Giants
26365928,7142,
26198827,7143,Thorn Jack
694825,7144,Time Stops for No Mouse
3218951,7145,The Ninth Circle
9279332,7146,Ecstasy in Darkness
25352612,7147,
27680058,7148,Revenant
25756666,7149,"Forged (The World of Nightwalkers, #4)"
14768236,7150,"Caressed by Moonlight (Rulers of Darkness, #1)"
4119006,7151,Ecstasy
39860197,7152,
21527276,7153,Chained by Night
23587038,7154,
41739586,7155,The Glass Magician
36428567,7156,"The Accidental Highwayman: Being the Tale of Kit Bristol, His Horse Midnight, a Mysterious Princess, and Sundry Magical Persons Besides (Adventures of Kit Bristol, #1)"
372912,7157,Be Mine Tonight
864206,7158,Cupid: A Tale of Love and Desire
26503863,7159,The Casquette Girls
26392065,7160,
100348,7161,Silverlock
22016548,7162,Clockwork Heart
15632599,7163,Lord of the Vampires
333632,7164,Enslave Me Sweetly
5747330,7165,Seduce the Darkness
141626,7166,Jewel of Atlantis
534049,7167,Dark Seduction
6208737,7168,"A Taste of Magic (Magic, # 1)"
1348308,7169,Grendel
17335301,7170,
19153713,7171,
98598,7172,Playing with Fire
1830383,7173,The Bromeliad (Omnibus: Truckers/Diggers/Wings)
18175487,7174,
9686589,7175,
21596076,7176,Grimm Tales for Young and Old
16111988,7177,
15481473,7178,
3104479,7179,El palacio de la medianoche
922084,7180,"Lolly Willowes, or, The Loving Huntsman"
2354867,7181,Beyond The Reflection's Edge
2497824,7182,Watcher in the Woods
2337441,7183,House of Dark Shadows
6466906,7184,Angel Time
1889,7185,The Pearls of Lutra
1032790,7186,Triss
196179,7187,In the Night Garden
6749837,7188,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making
13403281,7189,"The Book of Deacon (The Book of Deacon, #1)"
980612,7190,"The Dark Tower, Books 1-3: The Gunslinger, The Drawing of the Three, and The Waste Lands"
423378,7191,Monster Blood Tattoo: Foundling
6954916,7192,The Dream of Perpetual Motion
6505616,7193,The Amazon's Curse
464729,7194,Awaken Me Darkly
4844439,7195,The Vampire's Bride
464731,7196,Heart of the Dragon
997754,7197,"Days of Magic, Nights of War"
46309051,7198,
16749083,7199,Ward Against Death
51681900,7200,Tower of Dawn
21947300,7201,
46757820,7202,RoseBlood
21956967,7203,"Soulless: The Manga, Vol. 3"
18476483,7204,"Soulless: The Manga, Vol. 2"
50128281,7205,Dungeon Crawl
51903098,7206,
50035001,7207,
46025287,7208,Everland
50360273,7209,
18241731,7210,
17856713,7211,
19059103,7212,
49563862,7213,
48107393,7214,
18985364,7215,
46935,7216,Sebastian
42959604,7217,Red Hot Steele
26213348,7218,Fairy Debt
24957489,7219,
26492607,7220,
42701001,7221,
21509319,7222,The Kraken King
18643874,7223,Riveted
20550744,7224,
14654952,7225,Heart of Steel
18643887,7226,Mina Wentworth and the Invisible City
18281170,7227,Here There Be Monsters
17955220,7228,Marine Biology
45794016,7229,
42102609,7230,The Curious Case of the Werewolf That Wasn't
45565043,7231,
24938490,7232,
21835484,7233,Firefly Hollow
42077740,7234,
23911834,7235,
588655,7236,"Forgotten Vows...? (Silhouette Intimate Moments, #598)"
24813433,7237,"Grumpy Old Wizards (Grumpy Old Wizards, #1)"
41441973,7238,
26338109,7239,
601532,7240,Wit'ch Storm
24083307,7241,Cobweb Bride
18239462,7242,
18538737,7243,
15496561,7244,
41895465,7245,The Diamond Conspiracy
26111157,7246,
1973743,7247,BeSwitched
40236329,7248,
19108530,7249,Eternal Vows
24512896,7250,Dawn's Early Light
16455016,7251,
15088017,7252,"Anathema (Cloud Prophet Trilogy, #1)"
20960919,7253,
21593557,7254,Flame Moon
19201047,7255,
24067725,7256,
19140333,7257,Tegan's Return
18970826,7258,
27075324,7259,
19082023,7260,Out for Blood
21760440,7261,Last Blood
15872232,7262,Bad Blood
14458232,7263,Flesh and Blood
21508322,7264,
7150817,7265,The Bookman
21512398,7266,The Red Plague Affair
16108383,7267,
17947746,7268,Imprudence
17947731,7269,Prudence
19071091,7270,The Silvered
14532733,7271,Dead Iron
15482842,7272,
14303958,7273,Songs of the Earth
17961877,7274,The Iron Wyrm Affair
18256337,7275,"The Janus Affair (Ministry of Peculiar Occurrences, #2)"
4315790,7276,"Witches Incorporated (Rogue Agent, #2)"
6472266,7277,"Wizard Squared (Rogue Agent, #3)"
549027,7278,Heart of Valor
385346,7279,The Night of the Solstice
462189,7280,Destiny
495895,7281,"Infinity (Immortal Witches, #2)"
607355,7282,Eternity
3315367,7283,The Kingdom Beyond the Waves
11018050,7284,Stranger
1047568,7285,Book of Enchantments
1047578,7286,"Magician's Ward (Mairelon, #2)"
1047576,7287,Mairelon the Magician
1174563,7288,"A Secret Atlas (The Age of Discovery, #1)"
788928,7289,The Glass Dragon (The Dragon Nimbus #1)
338684,7290,The Child Queen: The Tale of Guinevere and King Arthur
987828,7291,"Wild Magic (Fool's Gold, Book 2)"
17120,7292,Sorcery Rising
362037,7293,"Children of the Serpent Gate (Tears of Artamon, #3)"
362038,7294,"Prisoner of the Iron Tower (Tears of Artamon, # 2)"
209942,7295,Lord of Snow and Shadows
29286,7296,The Heart of Stars: Book Three of Rhiannon's Ride
29287,7297,The Shining City: Book Two of Rhiannon's Ride
1549909,7298,"The Tower of Ravens (Rhiannon's Ride, Book 1)"
255987,7299,The Skull of the World: Witches of Eileanan (Book 5)
4290355,7300,Dragonclaw
17937923,7301,
16215244,7302,
170861,7303,The Free Bards
29231,7304,"A Cast of Corbies (Bardic Choices, #1)"
834070,7305,"Four & Twenty Blackbirds (Bardic Voices, #4)"
10432332,7306,The Sleeping Beauty
2206671,7307,"The Snow Queen (Tales of the Five Hundred Kingdoms, #4)"
1059376,7308,"The Last Wizard (Wizard of the Grove, book 2)"
1300548,7309,"The Child of the Grove (Wizard of the Grove, book 1)"
219254,7310,"Of Darkness, Light, and Fire"
15685030,7311,The Wild Ways
328546,7312,"Gate of Darkness, Circle of Light"
170443,7313,The Quartered Sea
328538,7314,The Fire's Stone
169345,7315,No Quarter
169357,7316,"Fifth Quarter (Quarters, Book 2)"
328526,7317,Long Hot Summoning
86504,7318,The Second Summoning
5723305,7319,The Enchantment Emporium
1300549,7320,Summon the Keeper
2169353,7321,"Hinterland (Godslayer Chronicles, #2)"
295954,7322,Shadowfall
1618706,7323,Wit'ch Star
1165126,7324,Wit'ch Gate
252444,7325,Wit'ch War
16120328,7326,Bridge of Dreams
46934,7327,Belladonna
14685275,7328,"Phoenix Rising (Ministry of Peculiar Occurrences, #1)"
255990,7329,The Fathomless Caves: The Witches of Eileanan (Book 6)
4290354,7330,The Cursed Towers: The Witches of Eileanan (Book 3)
353854,7331,The House of Gaian
255988,7332,The Pool of Two Moons: The Witches of Eileanan (Book 2)
17460037,7333,
17833212,7334,Clockwise
12917539,7335,"Glimpse (Zellie Wells, #1)"
11363233,7336,This Isn't What It Looks Like
50450205,7337,The Darkest Promise
7300501,7338,Kiss of Moonlight
44685474,7339,
25593552,7340,
21483386,7341,
18641486,7342,
19015649,7343,Forbidden Magic
14532801,7344,Sinful Magic
13415235,7345,
6578564,7346,"Soul Magic (Wing Slayer Hunters, Book 2)"
6208739,7347,"Blood Magic (Wing Slayer Hunters, Book 1)"
3292965,7348,Dark Magic
1992769,7349,"Shadow Magic (Magic Series, #4)"
513849,7350,"Wicked Magic (Magic Series, Book 3)"
491595,7351,"Seduced by Magic (Magic Series, #2)"
19059526,7352,A Trace of Moonlight
16890511,7353,A Sliver of Shadow
25373447,7354,
44193790,7355,Autumn Thorns
43205966,7356,Flight from Death
85407,7357,Forbidden Magic
5992203,7358,Demons Not Included
25373438,7359,
14520389,7360,Hexed
40781047,7361,
23633692,7362,Crave the Night
18349971,7363,Edge of Dawn
22064782,7364,After Dark: The Darkest Angel/Shadow Hunter
6443942,7365,Catching Caroline
21431596,7366,Night Vision
13558352,7367,Fated
18207132,7368,Etched in Silver
6534316,7369,Twice as Hot
92653,7370,The Nymph King
12788673,7371,Night Seeker
612211,7372,One Hex of a Wedding
1213210,7373,Murder Under a Mystic Moon
717770,7374,Legend of the Jade Dragon: A Chintz 'n China Mystery
10427444,7375,Night Veil
180654,7376,
7296470,7377,Night Myst
13386246,7378,
22429787,7379,Demon At My Door
18257365,7380,The Legacy of Kilkenny
24939835,7381,Forever Changed
23532411,7382,Testing Fate
18303654,7383,Forget Me Not
19262242,7384,The Mystic Wolves
23755472,7385,
17994515,7386,
16194573,7387,Claimed
15329851,7388,Mirrorlight
23842258,7389,
1157294,7390,Rutledge Werewolves: Scent of Passion (Book 1)
11365842,7391,Emerald Green
13723409,7392,Her Dark Angel
7220999,7393,A Faerie Fated Forever (Forever #1)
3445126,7394,Pentacles of Magick: The Bonding
7910279,7395,Ral's Woman
21547706,7396,Dying to Forget
15664859,7397,
680399,7398,Summer Heat
53188917,7399,
53188926,7400,
16313841,7401,
18430370,7402,Mortal Defiance
18931225,7403,Taken
18971554,7404,"Darkness, Kindled"
39891152,7405,
18282029,7406,Scorched Skies
17389441,7407,
51879110,7408,Ilvermorny School of Witchcraft and Wizardry
52535072,7409,Pottermore Presents (3 Book Series)
1188455,7410,Bloodchild and Other Stories
41341687,7411,
1112741,7412,The Earthsea Quartet
59257,7413,Fledgling
49030873,7414,
48012501,7415,The Dark Prophecy
13810543,7416,Harry Potter: The Prequel
47294674,7417,Red Queen
27251661,7418,The Little Android
40159220,7419,Carswell's Guide to Being Lucky
21871423,7420,The Queen's Army
18455512,7421,Glitches
48635024,7422,
39839163,7423,The Hogwarts Library
45644727,7424,
41915721,7425,
59256,7426,Seed to Harvest (Wild Seed / Mind of My Mind / Clay's Ark / Patternmaster)
1357368,7427,Rocannon's World
21923730,7428,
89324,7429,The Ones Who Walk Away from Omelas
846970,7430,Koyasan
25696212,7431,The Monarch of the Glen
41726452,7432,Harry Potter: The Creature Vault
19251417,7433,The Crane Wife
15664,7434,Wicked & Son of a Witch
6109298,7435,American Gods/Anansi Boys
21525856,7436,
7269944,7437,Instructions
18212082,7438,
6588789,7439,The Candle in the Wind
675123,7440,The Ill Made Knight
14528262,7441,
6588779,7442,The Witch in the Wood
19255858,7443,San Diego 2014: The Last Stand of the California Browncoats
21525854,7444,The Sandman and the War of Dreams
88871,7445,Bone: The Complete Cartoon Epic in One Volume
46171825,7446,
3568899,7447,Once Upon a Time in the North
21588303,7448,
19112288,7449,
19112233,7450,
2948679,7451,E. Aster Bunnymund and the Warrior Eggs at the Earth's Core!
15802416,7452,
15293932,7453,The Man in the Moon
2556437,7454,James Potter and the Hall of Elders' Crossing
18079829,7455,Brothers to the Death
855961,7456,Big Fish: A Novel of Mythic Proportions
3323351,7457,Tales from Watership Down
6521952,7458,Hell's Horizon
15806498,7459,
14341432,7460,Ocean of Blood
3070629,7461,Procession of the Dead
10868180,7462,Birth of a Killer
6748862,7463,Hell's Heroes
6326398,7464,Dark Calling
3060454,7465,Wolf Island
2174932,7466,Death's Shadow
2169936,7467,Demon Apocalypse
575503,7468,Blood Beast
1052714,7469,Bec
3214266,7470,Slawter
3214256,7471,Demon Thief
3214275,7472,Lord Loss
19060540,7473,Mortal Danger
18770948,7474,"Death, and the Girl He Loves"
18770939,7475,"Death, Doom and Detention"
43082415,7476,
24666061,7477,Thief of Lies
45466455,7478,Down with the Shine
42990995,7479,Riders
18644832,7480,
19163833,7481,Rooms
25606007,7482,Illusionarium
44223587,7483,The Dead Girls of Hysteria Hall
21898919,7484,
43977786,7485,Clear
26156208,7486,
18086691,7487,Between the Devil and the Deep Blue Sea
24237799,7488,Beastkeeper
18522327,7489,Scorch
16791637,7490,Croak
25384385,7491,
25791215,7492,
25973318,7493,
26034736,7494,
26365849,7495,(Don't You) Forget About Me
40031729,7496,
6486826,7497,"Caleb (Shadow Wranglers, #1)"
21936326,7498,Firebug
7187869,7499,Bad Taste in Boys
6544454,7500,Sisters Red
17826003,7501,
14324794,7502,The President's Vampire
6857193,7503,Blood Oath
18147619,7504,Forsaken
14810791,7505,
5581464,7506,Aerie
717172,7507,Leviathan
14604425,7508,
14394559,7509,
17780480,7510,Another Little Piece
19055352,7511,
24954161,7512,
19127701,7513,
10965894,7514,The Catastrophic History of You and Me
16990352,7515,Teeth
19033873,7516,Dream Eyes
478507,7517,The Dark-Hunter Companion
81248,7518,Midnight Pleasures
464931,7519,Stroke of Midnight
3297436,7520,Dead After Dark
119497,7521,Pleasures of the Night
108557,7522,Into the Dreaming
18146118,7523,Death and the Girl Next Door
38284,7524,Love at First Bite
18641697,7525,Necromancing the Stone
50354236,7526,Mask of Shadows
46003340,7527,Last call at the Nightshade Lounge
40166922,7528,Pennyroyal Academy
48575244,7529,
797130,7530,The Secret Life of Sparrow Delaney
3201807,7531,City of Secrets
44116682,7532,Never Never
42817037,7533,Off the Page
42422169,7534,
14615333,7535,Liesl & Po
2529437,7536,The Dragon Heir
2482869,7537,"The Last Days (Peeps, #2)"
1641139,7538,Peeps
25576,7539,"Blue Noon (Midnighters, #3)"
944240,7540,"Touching Darkness (Midnighters, #2)"
17973055,7541,God Save the Queen
15769214,7542,"Witch & Wizard: The Manga, Vol. 1"
55375908,7543,
7314702,7544,
6788394,7545,The Demon's Covenant
5753516,7546,Mercy Thompson: Homecoming
15634782,7547,xxxHOLiC #19
13152549,7548,xxxHOLiC #17
11571654,7549,"Nightschool: The Weirn Books, Vol. 4"
13578278,7550,
6874180,7551,"Iorich (Vlad Taltos, #12)"
4427,7552,Changeling
7083414,7553,"Nightschool: The Weirn Books, Vol. 3"
6594900,7554,"Nightschool, Vol. 2: The Weirn Books"
6855830,7555,"Rin-Ne, Volume 1"
2908940,7556,Blood+
50765232,7557,
5388950,7558,"Nightschool: The Weirn Books, volume 1"
2425310,7559,Xin  Petshop of Horrors 1
4803009,7560,Troll's Eye View: A Book of Villainous Tales
11434042,7561,Heart no Kuni no Alice
50764498,7562,
5910727,7563,
6264660,7564,Kind
7915919,7565,Heart no Kuni no Alice
7916099,7566,Heart no Kuni no Alice
462130,7567,The Silent Strength of Stones (A Chapel Hollow Novel)
7036603,7568,Who Fears Death?
6264657,7569,"Kith (The Good Neighbors, Book Two)"
39843,7570,Instead of Three Wishes: Magical Short Stories
10547664,7571,xxxHOLiC #16
6830900,7572,xxxHOLiC #15
3268255,7573,Obernewtyn
6518737,7574,xxxHOLiC #14
2840089,7575,Vampire High
2807,7576,Being Dead
5708057,7577,Fall of Light
486639,7578,Blood and Honor
2257034,7579,Shadows Fall
3056586,7580,Flora's Dare
6491560,7581,"Heroes at Risk (Hero Series, #4)"
263078,7582,Choice of the Cat
273837,7583,Way of the Wolf
964289,7584,"The Throne of Scone (Keltiad, #2)"
6302600,7585,Dragon's Heart
833322,7586,"Owlflight (Valdemar: Darian's Tale, #1)"
1115679,7587,The Thread That Binds the Bones (A Chapel Hollow Novel)
16083,7588,The Wizard of London
150057,7589,"The Man With the Golden Torc (Secret Histories, #1)"
3134978,7590,Moving Targets and Other Stories of Valdemar
352265,7591,Song of the Saurials (Finder's Stone #3)
3640889,7592,"The Stepsister Scheme (Princess, #1)"
681851,7593,"Goblin Quest (Jig the Goblin, #1)"
2085455,7594,Treason
1502522,7595,Firefly
1401031,7596,The Spirit Ring
1561768,7597,The Darkangel Trilogy
2824238,7598,
3812827,7599,xxxHOLiC #13
124260,7600,"The Legend of Nightfall (Nightfall, #1)"
1086634,7601,Lonely Werewolf Girl
556864,7602,With a Single Spell
1761917,7603,The Misenchanted Sword
170340,7604,The Silent Tower
2501180,7605,"The Silicon Mage (Windrose Chronicles, Book 2)"
170350,7606,Dragonsbane
43884,7607,Kissing the Witch: Old Tales in New Skins
23899,7608,Spirits That Walk in Shadow
915097,7609,Finder
3305523,7610,Monster Blood Tattoo: Lamplighter
1516174,7611,"Heroes Adrift (Hero Series, #3)"
1637893,7612,"A Fistful of Sky (LaZelle, #1)"
2542028,7613,Smoke and Shadows
1229981,7614,Those Who Hunt the Night
1003754,7615,Dinosaur Planet Survivors
1053103,7616,mawangilgi 6
1053106,7617,mawangilgi 5
29949,7618,mawangilgi 7
29953,7619,mawangilgi 4
29951,7620,mawangilgi 3
29952,7621,mawangilgi 2
29950,7622,mawangilgi 1
2810567,7623,xxxHOLiC #12
1791354,7624,xxxHOLiC #11
220896,7625,xxxHOLiC #10
1791360,7626,xxxHOLiC #9
1791361,7627,xxxHOLiC #8
1698688,7628,xxxHOLiC #7
2988668,7629,xxxHOLiC #6
220889,7630,xxxHOLiC #5
1698691,7631,xxxHOLiC #4
106935,7632,"Princess at Sea (Princess, #2)"
255660,7633,"The Decoy Princess (Princess, #1)"
106945,7634,First Truth
